lon,lat,deg_centrality,btw_centrality
3.8255721740126067,12.673671747411966,0.013333333333333334,0.013333333333333334
4.19680552043299,12.450347111474104,0.02666666666666667,0.083668903803132
3.221340335062583,6.754224704711801,0.02,0.03956748695003729
3.1905985474150347,6.8732024486428545,0.02,0.026577181208053694
3.261612132786894,6.598363643760843,0.02,0.03989261744966445
3.283283711769231,6.514489680282486,0.02,0.041145413870245916
3.2999874557834135,6.449842373449298,0.04666666666666667,0.1148324528916709
3.3511456505471298,7.15868843525566,0.006666666666666667,0.0
3.1747681067757347,6.641750541381915,0.013333333333333334,0.012217747949291593
3.024862066206527,7.230667129343693,0.006666666666666667,0.0
3.4869207600117273,6.741653252108354,0.02666666666666667,0.015411206988388229
3.644116781420921,6.841625262149804,0.013333333333333334,7.457121551081282e-05
3.4135877904587146,6.695015657197611,0.02666666666666667,0.037064876957494566
3.6719991976975463,6.838207417568688,0.02666666666666667,0.09919100884201539
3.920729118187563,6.807717943447715,0.02,0.024765313731756666
3.966019462592413,6.651037833083522,0.02666666666666667,0.06772505989718774
3.9693867990069878,6.639388669279975,0.02666666666666667,0.021895646252535338
3.9867591598686745,6.579289691147344,0.006666666666666667,0.0
4.094798655048675,6.689939550343647,0.02666666666666667,0.08529159699945325
4.106934082064854,6.681728515151173,0.02666666666666667,0.029029458763371156
4.339216814780718,6.524562089035351,0.006666666666666667,0.0
3.8141930954705363,7.252539357544763,0.02666666666666667,0.0467964205816556
3.8950810118707437,7.378808852723515,0.013333333333333334,0.015041014168530969
4.285876182689372,7.606120414242057,0.02666666666666667,0.03539171194204755
4.56070190683694,7.765976700000319,0.05333333333333334,0.5198815382976456
4.367699441833766,7.564490019898921,0.02666666666666667,0.07020144881218733
4.167515907663786,7.355506597279298,0.02666666666666667,0.14289442846489855
5.193973753021666,7.245053774677252,0.006666666666666667,0.0
4.555956154559102,7.4687079492508985,0.02666666666666667,0.44141653350378246
4.8370546088101225,7.088009351219126,0.013333333333333334,0.3768893150101197
4.711325955038328,6.587122617644943,0.02666666666666667,0.4639900186228654
4.708097468261763,6.5742607429214,0.02666666666666667,0.048201957916920495
4.689528029197056,6.50028249374644,0.006666666666666667,0.0
3.587837604051755,7.961271524076952,0.006666666666666667,0.0
3.6497035890461462,7.204602938334481,0.013333333333333334,0.011611483967188696
4.246986179877199,8.123635634135171,0.006666666666666667,0.0
4.200518490013201,6.721875479203103,0.013333333333333334,0.07954584933424232
5.633376394198279,6.34388236825715,0.04666666666666667,0.4906343938700816
6.781845265749433,6.15227117233636,0.02666666666666667,0.27158836689038035
5.677604876864835,5.894076924307661,0.02666666666666667,0.07434445786992185
5.537606591812117,5.814364982104975,0.02666666666666667,0.03021501860862313
5.180297535917626,5.6109210698981355,0.013333333333333334,0.0049652050366617885
5.671352959828199,5.814364982104975,0.02666666666666667,0.018402938071710197
5.65749543314525,5.637681516965414,0.02,0.005174004440092063
5.655094432789469,5.607068762419254,0.02666666666666667,0.0014765100671140941
5.6519581855113685,5.567081609611668,0.02,0.013333333333333334
5.649051345328269,5.530019397214288,0.006666666666666667,0.0
5.664785725179618,6.3125394188671615,0.02,0.07742231177604222
5.6906919121505535,6.2866879829504585,0.013333333333333334,0.040942073148153055
5.766834662917719,5.606162147975576,0.03333333333333333,0.03032313205941325
5.712701926044258,5.814364982104975,0.02,0.013049962714392247
5.251086499520001,5.814364982104975,0.006666666666666667,0.0
5.726978691817031,5.654941097688234,0.013333333333333334,0.00031319910514541387
4.201072455680494,6.710706217514774,0.013333333333333334,0.02011027083194476
3.3153106369158865,6.438050749168452,0.013333333333333334,0.007731259543340056
5.608564197633983,6.3319361885257,0.02,0.020903699639980795
5.6380404644819295,5.916320825976048,0.013333333333333334,0.0015496194817158102
7.026277178212369,5.714375894520287,0.02666666666666667,0.11579418344519016
7.3618234131872144,5.113250982860029,0.04,0.11847874720357943
7.026126181150845,5.492434000655686,0.02,0.03946308724832215
8.095673044090631,5.113463164091333,0.02,0.03946308724832215
7.847614238860553,5.008172016544887,0.013333333333333334,0.026487695749440716
7.362204202720997,4.956418740634386,0.02,0.026577181208053694
7.004964664302241,4.785169640107823,0.006666666666666667,0.0
6.5311774619430025,4.932326698398055,0.013333333333333334,0.026487695749440716
6.405066030980113,4.763384970137187,0.013333333333333334,0.013333333333333334
6.257539451376029,4.925188315516024,0.006666666666666667,0.0
7.551966214399874,4.715795750907285,0.006666666666666667,0.0
8.31666660308638,4.94999980926217,0.02,0.013333333333333334
8.027858406687923,4.730072516672594,0.013333333333333334,0.013333333333333334
7.882372621695644,4.6101450452649555,0.006666666666666667,0.0
7.491835568766303,6.451017657045157,0.04,0.13592841163310962
7.067151043503845,6.215451021862097,0.013333333333333334,0.0
7.968966747893196,6.451017657045157,0.013333333333333334,0.013333333333333334
8.10459602268963,6.329665148009859,0.006666666666666667,0.0
8.13314955423518,7.1910300160498,0.013333333333333334,0.0
8.227891948939316,7.1510659513685715,0.02666666666666667,0.026487695749440716
8.787501318628996,6.915012544526351,0.013333333333333334,0.0
8.52291978425335,7.746890465908165,0.013333333333333334,0.0
7.026402774537867,5.898982713985932,0.006666666666666667,0.0
6.739975161306935,7.63717894632516,0.02,0.026577181208053694
6.163492369823689,6.963435902592274,0.02666666666666667,0.06541387024608501
6.2105450973799705,6.74012216385854,0.013333333333333334,0.0
6.060639056810763,7.451580991324581,0.013333333333333334,0.013333333333333334
6.231434799537507,7.559855008918106,0.006666666666666667,0.0
4.833950662398423,9.11110356955408,0.03333333333333333,0.5053542132736765
4.834870703949728,9.110021167729613,0.013333333333333334,0.002714392244593587
4.566271875209788,7.769639644882654,0.013333333333333334,0.003922445935868755
4.5733647906855355,7.7669116004660035,0.013333333333333334,0.003922445935868756
4.836563007854981,9.11105094125602,0.013333333333333334,0.002714392244593587
4.6739902027241325,9.847116340905634,0.02,0.09592841163310963
3.9517319545858096,9.606705345342425,0.006666666666666667,0.0
4.792963250791653,10.927391617402586,0.013333333333333334,0.0723937360178971
6.454110721753437,9.98654374360488,0.02,0.3902460850111857
7.4294990909801575,10.51358683344179,0.02,0.39149888143176736
6.454006074185281,9.986487198147438,0.02,0.41503355704697986
7.710718515825851,11.078782151121652,0.02,0.11284116331096197
8.49982809639454,11.999769945421708,0.03333333333333333,0.065503355704698
8.891895441178308,9.928628293364172,0.03333333333333333,0.323847874720358
6.543592914242965,9.608275276948074,0.02,0.03302013422818792
7.256369560440078,9.057262288678483,0.013333333333333334,0.009753914988814318
6.008767384699692,9.074832714371363,0.006666666666666667,0.0
6.193512825811993,10.062756109537105,0.013333333333333334,0.026487695749440716
5.465397771607149,10.401234431304337,0.013333333333333334,0.013333333333333334
5.013300188934403,10.762912497442384,0.006666666666666667,0.0
7.875962602462577,8.839596765463332,0.013333333333333334,0.0030425055928411633
8.645250005286151,8.512248562486509,0.02,0.019597315436241613
8.513172283817733,7.75378243921621,0.006666666666666667,0.0
8.974587392465569,9.824722867530658,0.013333333333333334,0.013333333333333334
9.442447009535853,9.314533094629235,0.006666666666666667,0.0
9.844849070179368,10.309828100613938,0.013333333333333334,0.0
11.167775965708236,10.282261383230951,0.03333333333333333,0.2734675615212528
12.202841483937883,10.61062699590693,0.013333333333333334,0.07597315436241611
12.752496966036956,11.160282478002065,0.02,0.06469798657718122
13.161019943692793,11.850976060483942,0.02666666666666667,0.02720357941834452
12.98100835757071,10.650173048538042,0.013333333333333334,0.013333333333333334
13.266998347006806,10.259880827659167,0.006666666666666667,0.0
12.032194510244146,9.459108857213295,0.013333333333333334,0.14818791946308726
12.466226376574957,9.237046041889544,0.013333333333333334,0.13682326621923938
11.359276888027296,8.883764290217561,0.013333333333333334,0.12527964205816555
11.357708262490515,7.200197147287772,0.013333333333333334,0.11355704697986578
8.513172283817733,7.753782439225112,0.006666666666666667,0.0
9.244746928721884,7.899758669949927,0.013333333333333334,0.013333333333333334
10.564669232057451,7.080017449986138,0.013333333333333334,0.026487695749440716
10.601039676749105,7.057429489594552,0.02666666666666667,0.10335570469798658
11.30946757504457,6.925290375666211,0.006666666666666667,0.0
10.683584404806336,7.027969324337866,0.013333333333333334,0.03946308724832215
11.02658085176194,6.905554092645765,0.013333333333333334,0.026487695749440716
11.158156071892977,6.741085067480824,0.013333333333333334,0.013333333333333334
11.187760496423808,6.547011617794575,0.006666666666666667,0.0
7.309866272009297,11.532796391795921,0.013333333333333334,0.02935123042505593
6.662501332478381,12.162974651520285,0.013333333333333334,0.02604026845637584
5.2441161921509085,13.052433627315743,0.013333333333333334,0.03114093959731544
7.605906571126361,12.993047629038733,0.02,0.013333333333333334
7.826660185761876,12.540149525513119,0.013333333333333334,0.0
7.810901762987039,13.336876723557484,0.006666666666666667,0.0
9.351345822010364,11.799473712414656,0.006666666666666667,0.0
10.044332957634786,12.446145661727842,0.006666666666666667,0.0
11.378608113859045,10.99268906515203,0.013333333333333334,0.025324384787472037
11.064519266947858,11.706527353580235,0.013333333333333334,0.012975391498881432
12.270905974405869,11.706527353580235,0.013333333333333334,0.0008053691275167786
13.834211826075428,12.698762574508551,0.006666666666666667,0.0
12.626717979183685,13.272895270665098,0.006666666666666667,0.0
6.72887616865798,7.812228796234696,0.006666666666666667,0.0
6.147196476300705,8.330557234967337,0.006666666666666667,0.0
2.761057083173183,6.674348400685936,0.006666666666666667,0.0
3.8164376260484203,12.667496847505385,0.013333333333333334,0.013333333333333334
4.1841972035515695,12.446261943494312,0.013333333333333334,0.026487695749440716
8.627242171197846,4.844857063745367,0.006666666666666667,0.0
3.8255720632143997,12.6736718140731,0.006666666666666667,0.0
3.8164353027445843,12.667498245144317,0.006666666666666667,0.0
